avvocato,2,1,4,0,13,3,0,10,67,7,1,4,0,10,0,1,1,3,46,53,36,20,20,12,9,2,113,0,1,3,67,37,1,0,2,6,16,2,11,4,1,4,67,79,15,4,231,30,15,0,10,1,0,0,0
assistente,0,1,0,0,0,0,2,0,3,0,2,1,11,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,2,0,0,4,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,3,0,0,0,1,0,0
secondo capo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
servitore,0,2,7,0,6,1,11,5,11,0,5,15,1,4,3,0,1,30,10,11,3,14,3,0,1,36,15,1,6,19,3,22,2,1,8,23,1,0,47,0,1,0,22,2,3,0,64,29,11,1,0,1,0,0,1
cavaliere,0,2,5,1,21,2,3,21,139,21,4,29,0,2,2,23,2,0,87,1,50,93,48,27,9,20,8,0,3,30,2,33,11,71,112,246,3,3,43,0,1,9,32,7,8,13,74,11,1,0,3,0,0,0,5
generale,0,0,16,0,0,2,1,0,1,4,21,3,0,1,0,0,0,6,16,3,0,18,18,0,1,28,11,0,2,16,0,6,36,0,9,196,1,1,32,0,0,0,56,0,35,1,106,3,12,0,0,0,0,0,1
imperatore,0,2,2,0,0,0,2,0,2,0,1,3,0,0,4,3,1,2,9,1,2,2,2,0,0,4,3,0,1,4,0,8,4,3,85,31,0,0,21,0,0,2,19,1,12,3,53,1,3,0,1,0,3,0,0
governante,0,0,1,0,1,0,1,1,1,2,0,0,0,2,0,2,0,75,3,1,5,3,26,2,0,4,0,0,1,0,1,7,3,0,1,2,10,1,2,3,0,1,9,1,0,5,11,2,0,3,0,1,0,0,0
giornalaio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pittore,7,0,7,0,61,0,16,5,3,0,1,15,1,0,1,5,1,5,0,0,1,1,0,2,0,1,0,0,3,9,2,16,3,0,3,13,10,0,3,1,0,0,2,2,1,12,54,3,0,0,1,2,0,0,1
lettore,0,0,5,2,2,1,5,24,0,5,13,8,0,0,0,3,0,1,8,1,8,9,2,0,1,2,1,1,14,23,0,16,24,0,16,60,1,9,75,0,3,0,17,5,19,1,217,0,37,1,0,0,1,0,0
sguattero,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,1,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spazzino,1,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
giudice,2,7,7,2,7,3,1,6,61,0,0,6,15,1,1,3,2,8,16,7,45,26,9,0,13,6,7,0,0,4,2,8,1,1,27,72,0,2,102,0,0,1,30,5,4,1,130,3,5,0,3,1,3,0,0
spia,0,12,4,0,0,0,1,0,6,0,13,9,0,0,0,5,0,0,9,3,0,11,2,0,15,2,15,0,3,4,0,1,23,0,5,20,0,0,8,0,0,0,9,0,3,2,9,0,11,0,0,2,0,0,2
storico,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,15,7,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0
pasticciere,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vetturino,1,0,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0
diplomatico,1,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,2,0
marchese,5,0,1,0,8,110,0,0,697,0,0,1,0,1,0,50,0,64,172,1,28,115,0,2,0,13,15,0,1,45,0,30,0,0,22,30,16,11,12,0,0,0,3,8,17,28,315,108,2,0,0,0,0,0,0
re,0,11,2,4,2,1,2,7,4,1,38,3,0,0,15,7,13,18,78,3,13,5,35,5,5,3,7,0,0,10,6,25,10,4,88,129,1,0,189,1,0,1,143,8,34,3,89,6,21,4,0,1,6,0,0
libraio,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,1,4,2,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,1,3,1,0,0,0
principe reale,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altezzo reale,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maestro di cerimonia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conquistatore,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,1,0,2,0,1,0,3,1,0,1,1,1,4,5,1,2,2,1,0,6,0,0,0,5,1,0,0,1,2,1,0,0,0,0,0,0
sartore,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
battelliere,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banchiere,0,0,0,1,31,0,0,0,6,1,0,1,0,1,0,0,1,1,3,2,2,0,3,0,0,8,20,0,0,13,0,4,0,0,0,6,0,10,4,0,0,0,6,0,6,0,23,1,0,0,0,0,0,0,0
commessa,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pizzicagnolo,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
venditore,1,0,0,0,4,1,1,2,2,1,2,1,0,0,0,4,0,2,1,0,0,1,4,0,3,0,1,0,0,3,0,8,0,0,2,2,0,0,1,0,0,0,8,0,2,0,3,1,0,0,5,0,1,1,0
macellaio,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speziale,0,0,0,0,72,97,0,1,2,0,0,1,0,0,0,0,0,1,5,1,0,3,0,0,0,0,0,0,2,4,2,25,0,0,1,5,0,0,2,0,0,0,15,0,0,0,1,6,0,1,0,0,0,0,0
garzone,0,4,2,0,31,3,1,2,14,0,1,12,4,0,1,1,0,5,3,0,0,0,0,0,1,0,3,0,0,0,3,9,1,3,6,11,0,0,12,0,0,0,2,0,0,0,1,0,2,1,0,0,1,0,1
serva,1,10,0,0,10,15,7,10,27,6,5,1,0,0,0,0,0,1,22,8,1,7,35,31,6,2,29,0,8,2,5,24,5,1,3,14,1,0,13,0,4,17,9,2,3,8,1,34,6,0,6,6,0,0,1
farmacista,0,0,0,0,4,10,0,0,1,1,3,0,0,0,0,0,0,0,8,2,0,1,0,2,0,1,1,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0
cerusico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
droghiere,3,0,0,0,24,0,0,2,2,0,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
impresario,0,0,0,0,1,0,3,4,0,0,1,1,0,0,0,0,0,1,3,3,0,0,2,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0
insegnante,3,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
modella,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
cucitore,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0
capitano,0,32,0,0,42,2,0,20,5,0,5,0,0,0,1,0,1,62,22,5,1,4,37,1,135,17,2,6,0,4,0,57,48,1,203,239,0,16,56,0,0,2,135,2,6,2,325,8,43,223,0,1,2,0,0
tabaccaio,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
cacciatore,0,73,1,0,8,1,0,2,3,0,0,1,2,3,0,0,0,0,3,2,85,2,2,17,7,2,4,1,1,1,0,4,9,9,1,13,0,0,13,0,0,0,8,13,1,1,18,2,5,79,1,1,0,2,0
