sepolcreto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pronto soccorso,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocca,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,1,16,0,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,4,0,1
spelonca,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
macello,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,8,1,2,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0
ottica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
postribolo,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantina,1,0,1,1,0,0,1,0,4,1,2,3,2,0,0,0,0,0,2,1,3,3,4,0,4,0,6,2,5,2,0,3,2,0,1,5,0,0,1,0,0,0,4,1,0,0,5,2,1,7,1,0,2,0,0
magione,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dimora,1,1,0,0,10,5,0,0,5,0,6,7,0,4,4,1,4,1,2,1,0,2,2,0,0,0,7,0,2,0,0,12,9,5,17,10,1,0,4,1,1,0,32,0,1,2,16,2,0,3,0,1,5,3,0
fondaco,0,0,0,0,17,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
parrocchia,0,0,0,0,1,2,0,1,5,0,1,5,2,0,1,0,0,0,6,2,3,1,0,19,0,0,0,0,2,1,0,15,0,0,3,10,0,1,7,0,0,0,7,4,0,0,7,0,1,0,0,0,0,0,0
