http://www.wikidata.org/entity/Q102083,Cavaleri
http://www.wikidata.org/entity/Q1055894,diputatu,tìtulu assignatu ê membri di certi assimblèi liggislativi, di sòlitu li càmmiri basci dî parramenti
http://www.wikidata.org/entity/Q107198,Varveri
http://www.wikidata.org/entity/Q11063,Astrònumu
http://www.wikidata.org/entity/Q11085831,Ntèrpriti
http://www.wikidata.org/entity/Q11190,Midicina
http://www.wikidata.org/entity/Q1124183,Vuscaloru
http://www.wikidata.org/entity/Q1146304,Commandant de bord
http://www.wikidata.org/entity/Q11631,Astrunàuta
http://www.wikidata.org/entity/Q11679511,Ruffianu
http://www.wikidata.org/entity/Q1191511,Duceri
http://www.wikidata.org/entity/Q1197144,Silovik
http://www.wikidata.org/entity/Q12097,re,suvranu màsculu dûn regnu
http://www.wikidata.org/entity/Q121594,prufissuri,cu havi lu tìtulu accadèmicu pi nzignari
http://www.wikidata.org/entity/Q1256173,Spindoctor
http://www.wikidata.org/entity/Q1281618,sculturi,artista di l'arti dâ scultura
http://www.wikidata.org/entity/Q1294787,artiggianu,cu sapi criari o cunsari oggetti adupirannu sulu li so manu e arnisi chi nun sunnu industriali
http://www.wikidata.org/entity/Q131512,viddanu,cu travagghia li campi
http://www.wikidata.org/entity/Q152355,scarparu,cu fàbbrica, consa o vinni li scarpi
http://www.wikidata.org/entity/Q156839,cocu,misteri di cu cucina lu manciari
http://www.wikidata.org/entity/Q157195,Cammarera
http://www.wikidata.org/entity/Q157798,ruluggiaru,cu fàbbrica o aggiusta li ruloggia
http://www.wikidata.org/entity/Q160131,Furnaru
http://www.wikidata.org/entity/Q16023925,Cuntastori
http://www.wikidata.org/entity/Q162244,iroi
http://www.wikidata.org/entity/Q16334507,briòlugu,scienziatu chi studia lu muscu e l'affini
http://www.wikidata.org/entity/Q16334509,ptiridòlugu,scienziatu chi studia li fìlici e l'affini
http://www.wikidata.org/entity/Q165029,elittricista,cu istalla o consa impianti elèttrici
http://www.wikidata.org/entity/Q1674312,Pizzaru
http://www.wikidata.org/entity/Q169470,fìsicu,scienziatu chi studia la fìsica
http://www.wikidata.org/entity/Q1734662,cartògrafu,cu disigna li cartini geugràfichi
http://www.wikidata.org/entity/Q1760988,siddaru
http://www.wikidata.org/entity/Q187865,antiquariu,cummircianti o cullizziunista d'uggetti d’anticarî
http://www.wikidata.org/entity/Q18805,naturalista,scienziatu chi si ntiressa dî scienzi naturali
http://www.wikidata.org/entity/Q189290,ufficiali,cu havi na pusizzioni di cumannu ntâ girarchìa militari
http://www.wikidata.org/entity/Q1930187,Jurnalista
http://www.wikidata.org/entity/Q202883,vitirinariu,dutturi ca cura l'armali
http://www.wikidata.org/entity/Q205375,mmintura
http://www.wikidata.org/entity/Q207651,Carnìfici
http://www.wikidata.org/entity/Q211346,Pissichiatra
http://www.wikidata.org/entity/Q211423,Orèfici
