http://www.wikidata.org/entity/Q55375123,Rex (storia romana),wikidata,it,supremo magistrato che governava Roma prima dell'età repubblicana
http://www.wikidata.org/entity/Q16638540,Rifugista,wikidata,it
http://www.wikidata.org/entity/Q85509507,Rumorista,wikidata,it
http://www.wikidata.org/entity/Q3951424,Scalco,wikidata,it
http://www.wikidata.org/entity/Q64169725,Seconda viola,wikidata,it,musicista d'orchestra
http://www.wikidata.org/entity/Q64168437,Secondo corno,wikidata,it,professione; capo della seconda sezione di corno di un'orchestra
http://www.wikidata.org/entity/Q3477050,Secondo violino,wikidata,it,musicista d'orchestra
http://www.wikidata.org/entity/Q1197144,Silovik,wikidata,it
http://www.wikidata.org/entity/Q3962509,Skiman,wikidata,it
http://www.wikidata.org/entity/Q612761,Sky marshal,wikidata,it
http://www.wikidata.org/entity/Q3382119,Sottoprefetto,wikidata,it,funzionario di una suddivisione amministrativa di uno Stato
http://www.wikidata.org/entity/Q4833645,Subject-matter expert,wikidata,it
http://www.wikidata.org/entity/Q1143338,Supereroe della vita reale,wikidata,it
http://www.wikidata.org/entity/Q29414388,Supervisore della produzione,wikidata,it
http://www.wikidata.org/entity/Q1100126,Svegliatore,wikidata,it
http://www.wikidata.org/entity/Q3979991,Tabularii,wikidata,it
http://www.wikidata.org/entity/Q107991434,Team Manager,wikidata,it,figura professionale che dirige una compagine sportiva
http://www.wikidata.org/entity/Q1936199,Tecnica ceramica,wikidata,it
http://www.wikidata.org/entity/Q688603,Tecnologo in tecnologie fisiche innovative,wikidata,it
http://www.wikidata.org/entity/Q825126,Tricoteuse,wikidata,it
http://www.wikidata.org/entity/Q64154210,Vice Direttore,wikidata,it,collaboratore del direttore che ne fa le veci in caso di assenza
http://www.wikidata.org/entity/Q1289565,Voltapagine,wikidata,it
http://www.wikidata.org/entity/Q7969198,Wardrobe supervisor,wikidata,it
http://www.wikidata.org/entity/Q1727724,Yobidashi,wikidata,it
http://www.wikidata.org/entity/Q3632935,Yogini,wikidata,it
http://www.wikidata.org/entity/Q3430033,abbé,wikidata,it
http://www.wikidata.org/entity/Q19798999,acarologo,wikidata,it,zoologo specializato in acarologia
http://www.wikidata.org/entity/Q3400985,accademico,wikidata,it,membro di una università o centro di ricerca
http://www.wikidata.org/entity/Q814356,accompagnatore,wikidata,it
http://www.wikidata.org/entity/Q29448653,accompagnatore musicale,wikidata,it,musicista che nell’ambito concertistico fa da supporto strumentale al solista
http://www.wikidata.org/entity/Q1191329,accordatore di pianoforti,wikidata,it
http://www.wikidata.org/entity/Q4672747,account executive,wikidata,it
http://www.wikidata.org/entity/Q10862983,acquafortista,wikidata,it
http://www.wikidata.org/entity/Q11957145,acrobata,wikidata,it,atleta circense
http://www.wikidata.org/entity/Q61875042,adattatore,wikidata,it
http://www.wikidata.org/entity/Q17001378,addetto al museo,wikidata,it
http://www.wikidata.org/entity/Q302691,addetto militare,wikidata,it,ufficiale in servizio presso un'ambasciata all'estero
http://www.wikidata.org/entity/Q2358549,addetto stampa,wikidata,it
http://www.wikidata.org/entity/Q794686,aedo,wikidata,it,cantore nell'antica Grecia
http://www.wikidata.org/entity/Q22669155,affrescatore,wikidata,it,pittore che dipinge affreschi
http://www.wikidata.org/entity/Q3606216,aforista,wikidata,it,colui che scrive gli aforismi
http://www.wikidata.org/entity/Q15936497,africanista,wikidata,it
http://www.wikidata.org/entity/Q11904276,agatergo,wikidata,it
http://www.wikidata.org/entity/Q392651,agente,wikidata,it
http://www.wikidata.org/entity/Q835173,agente,wikidata,it
http://www.wikidata.org/entity/Q98052424,agente SOE,wikidata,it,agente per l'organizzazione britannica "Special Operations Executive" operante durante la seconda guerra mondiale
http://www.wikidata.org/entity/Q961407,agente di cambio,wikidata,it,intermediario finanziario
http://www.wikidata.org/entity/Q705908,agente di commercio,wikidata,it
http://www.wikidata.org/entity/Q384593,agente di polizia,wikidata,it,membro delle forze deputate alla pubblica sicurezza e alla garanzia del rispetto della legge
http://www.wikidata.org/entity/Q311396,agente di polizia penitenziaria,wikidata,it,professione
http://www.wikidata.org/entity/Q519076,agente immobiliare,wikidata,it,intermediario nei contratti di compravendita e locazione di immobili
http://www.wikidata.org/entity/Q278919,agente letterario,wikidata,it
http://www.wikidata.org/entity/Q2655853,agente speciale,wikidata,it,titolo di un investigatore governativo
http://www.wikidata.org/entity/Q17166634,agiografo,wikidata,it,autore di agiografie
http://www.wikidata.org/entity/Q11904297,agirta,wikidata,it
http://www.wikidata.org/entity/Q294126,agrimensore,wikidata,it,persona esperta in agrimensura
http://www.wikidata.org/entity/Q1781198,agronomo,wikidata,it,persona che si occupa di agronomia; studiandola come scienza pura o applicandola
http://www.wikidata.org/entity/Q4439461,agronomo paesaggista,wikidata,it
http://www.wikidata.org/entity/Q33112416,agrostologo,wikidata,it
http://www.wikidata.org/entity/Q369894,aiutante di campo,wikidata,it
http://www.wikidata.org/entity/Q1757008,aiuto regista,wikidata,it
http://www.wikidata.org/entity/Q27062049,aizkolari,wikidata,it
http://www.wikidata.org/entity/Q1370540,akyn,wikidata,it,poeti e cantanti improvvisatori
http://www.wikidata.org/entity/Q16316337,albanologo,wikidata,it,persona che si occupa della lingua e della letteratura albanese
http://www.wikidata.org/entity/Q15954519,alchimista,wikidata,it,persona praticante l'alchimia
http://www.wikidata.org/entity/Q23900107,algebrista,wikidata,it
http://www.wikidata.org/entity/Q12358881,algologo,wikidata,it
http://www.wikidata.org/entity/Q4726509,alienista,wikidata,it,termine arcaico per indicare uno psichiatra (Q211346) o uno psicologo (Q212980)
http://www.wikidata.org/entity/Q41583,allenatore,wikidata,it,figura dello sport che si occupa della preparazione fisica e tattica di un atleta o di una squadra
http://www.wikidata.org/entity/Q19827985,allenatore di atletica leggera,wikidata,it,professione di chi insegna e allena uno o più atleti
http://www.wikidata.org/entity/Q1186921,allenatore di baseball,wikidata,it
http://www.wikidata.org/entity/Q628099,allenatore di calcio,wikidata,it,professione di chi insegna e allena una squadra di calcio
http://www.wikidata.org/entity/Q21121588,allenatore di canottaggio,wikidata,it
http://www.wikidata.org/entity/Q466640,allenatore di cavalli,wikidata,it
http://www.wikidata.org/entity/Q71841469,allenatore di ginnastica,wikidata,it,insegnante di ginnastica; artistica o ritmica; a livello agonistico
http://www.wikidata.org/entity/Q5137576,allenatore di hockey su ghiaccio,wikidata,it
http://www.wikidata.org/entity/Q5137571,allenatore di pallacanestro,wikidata,it
http://www.wikidata.org/entity/Q13365201,allenatore di pallamano,wikidata,it
http://www.wikidata.org/entity/Q20730881,allenatore di pallavolo,wikidata,it
http://www.wikidata.org/entity/Q57199189,allenatore di pattinaggio su ghiaccio,wikidata,it
http://www.wikidata.org/entity/Q22122536,allenatore di pugilato,wikidata,it,professione di chi insegna e allena un pugile
http://www.wikidata.org/entity/Q15916730,allenatore di scacchi,wikidata,it
http://www.wikidata.org/entity/Q13219424,allenatore di tennis,wikidata,it
http://www.wikidata.org/entity/Q1368409,allevatore,wikidata,it,professione
http://www.wikidata.org/entity/Q1524582,allevatore di bovini,wikidata,it
http://www.wikidata.org/entity/Q16000367,allevatore di cavalli,wikidata,it
http://www.wikidata.org/entity/Q2640734,allevatore di renne,wikidata,it
http://www.wikidata.org/entity/Q664702,allibratore,wikidata,it
http://www.wikidata.org/entity/Q9149093,alpinista,wikidata,it,persona che pratica l'alpinismo
http://www.wikidata.org/entity/Q13382122,altista,wikidata,it,atleta che pratica il salto in alto
http://www.wikidata.org/entity/Q121998,ambasciatore,wikidata,it,agente diplomatico che appartiene alla classe di rango più elevato
http://www.wikidata.org/entity/Q5583669,ambasciatore di buona volontà,wikidata,it
http://www.wikidata.org/entity/Q19969187,ambasciatore di buona volontà per l'UNICEF,wikidata,it
http://www.wikidata.org/entity/Q16308157,americanista,wikidata,it
http://www.wikidata.org/entity/Q8011071,ammaestratore,wikidata,it,chi ammaestra animali
http://www.wikidata.org/entity/Q1231906,amministratore,wikidata,it
http://www.wikidata.org/entity/Q21281706,amministratore accademico,wikidata,it
http://www.wikidata.org/entity/Q484876,amministratore delegato,wikidata,it,il grado più elevato nella gerarchia aziendale
http://www.wikidata.org/entity/Q1078262,amministratore di database,wikidata,it,persona che amministra i database
http://www.wikidata.org/entity/Q485178,analista,wikidata,it
http://www.wikidata.org/entity/Q43668003,analista chimico,wikidata,it
http://www.wikidata.org/entity/Q1416279,analista finanziario,wikidata,it
http://www.wikidata.org/entity/Q84681895,analista politico,wikidata,it
http://www.wikidata.org/entity/Q2058241,analista programmatore,wikidata,it,professione del campo dell'informatica
