http://www.wikidata.org/entity/Q11063,astrònumu,wikidata,scn,profession,
http://www.wikidata.org/entity/Q11085831,interprete,wikidata,it,profession,persona che traduce oralmente da una lingua di partenza verso una lingua d'arrivo
http://www.wikidata.org/entity/Q11085831,intèrprete (łéngua),wikidata,vec,profession,
http://www.wikidata.org/entity/Q11085831,ntèrpriti,wikidata,scn,profession,
http://www.wikidata.org/entity/Q11085831,përkthyesi,wikidata,sq,profession,personi i cili merret me përkthimin me shkrim apo përkthim gojor nga një gjuhë e caktuar në një gjuhë tjetër
http://www.wikidata.org/entity/Q11085831,tolmač,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1111648,colorista,wikidata,it,profession,
http://www.wikidata.org/entity/Q1113838,climatologo,wikidata,it,profession,
http://www.wikidata.org/entity/Q1113838,klimatolog,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1113899,klinični psiholog,wikidata,sl,profession,poklic
http://www.wikidata.org/entity/Q1113899,psicologo clinico,wikidata,it,profession,psicologo specializzato in psicologia clinica
http://www.wikidata.org/entity/Q1114448,cartoonist,wikidata,it,profession,autore di cartoni animati
http://www.wikidata.org/entity/Q1114448,disenjatori,wikidata,sq,profession,
http://www.wikidata.org/entity/Q1114448,stripar,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11161560,usurpatore romano,wikidata,it,profession,
http://www.wikidata.org/entity/Q11202952,calcolatore,wikidata,it,profession,persona che esegue calcoli matematici
http://www.wikidata.org/entity/Q112040,ombrellina,wikidata,it,profession,modella promozionale operante nel settore degli sport motoristici
http://www.wikidata.org/entity/Q112330,patrouillenreiter,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11236655,scrittore di light novel,wikidata,it,profession,
http://www.wikidata.org/entity/Q1124183,taglialegna,wikidata,it,profession,mestiere che consiste nel taglio degli alberi
http://www.wikidata.org/entity/Q1124183,vuscaloru,wikidata,scn,profession,
http://www.wikidata.org/entity/Q1125292,assegnista di ricerca,wikidata,it,profession,l'assegnista di ricerca é una professione nel campo della ricerca scientifica
http://www.wikidata.org/entity/Q1126165,mandarin,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1126165,mandarini,wikidata,sq,profession,
http://www.wikidata.org/entity/Q1126165,mandarino,wikidata,it,profession,antico funzionario di Paesi asiatici
http://www.wikidata.org/entity/Q11284414,regista di anime,wikidata,it,profession,persona che dirige anime
http://www.wikidata.org/entity/Q11287574,disegnatore industriale,wikidata,it,profession,
http://www.wikidata.org/entity/Q11287574,industrijski oblikovalec,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11295636,avtomobilski oblikovalec,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11296761,kickboksar,wikidata,sl,profession,športnik; ki se ukvarja s kickboksom
