droghiere,3,0,0,0,0,22,0,0,2,2,0,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
impresario,0,0,0,0,0,1,0,3,4,0,0,1,1,0,0,0,0,0,1,3,3,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,6,6,0,0,0,0,0,0,1
insegnante,3,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
modella,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
cucitore,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
tabaccaio,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
cacciatore,0,73,1,0,0,9,1,0,2,3,0,0,1,2,3,0,0,0,0,3,2,84,2,2,17,7,2,4,1,1,0,4,9,1,13,0,0,2,11,0,0,0,8,13,1,1,18,2,1,5,80,1,1,0,2,0
sarta,0,0,0,0,0,1,0,1,12,2,3,0,0,0,2,0,0,0,0,9,2,2,5,1,0,0,1,5,0,5,0,6,0,0,0,1,2,0,0,0,1,2,1,1,0,0,1,4,0,0,1,3,0,0,0,0
tenore,0,0,0,0,0,3,1,24,1,1,0,3,0,0,0,0,1,0,1,4,1,3,1,2,1,2,1,0,0,2,0,2,0,2,9,1,0,3,1,4,0,0,16,0,0,0,147,6,3,2,0,0,0,0,0,0
portinaio,0,0,0,0,0,6,0,3,5,7,0,3,4,0,3,0,0,0,7,20,1,1,19,0,0,0,6,28,0,0,0,9,0,0,1,0,0,3,3,0,1,0,6,4,4,0,3,5,0,0,0,1,1,0,0,1
ambasciatore,1,2,0,0,0,1,0,2,5,3,0,1,0,0,0,0,3,1,0,44,3,1,2,2,0,8,18,3,0,0,1,2,1,35,4,0,0,2,2,0,0,0,9,0,2,0,1,0,7,0,0,0,0,1,2,0
procuratore,0,0,0,0,0,1,2,0,3,5,9,0,5,1,0,1,0,0,5,3,0,11,7,0,0,0,0,0,0,0,1,2,1,2,19,0,1,0,2,0,0,1,53,0,1,0,3,9,9,0,0,0,0,0,0,0
politico,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,0,0,0,0,8,0,1,0,2,0,0,2,0,0,0,0,0,0
ortolano,1,0,4,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0
domestico,1,2,2,0,0,23,3,4,0,42,1,4,1,0,5,0,15,0,12,3,1,0,2,18,4,0,9,11,0,0,20,27,5,1,1,9,0,1,19,6,0,1,4,0,0,0,19,5,1,2,0,1,0,0,10,7
spacciatore,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
carbonaio,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
computista,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commesso,0,0,0,0,0,10,0,0,2,16,16,0,2,1,0,0,0,0,0,4,1,0,0,1,1,0,0,6,0,0,1,1,0,1,0,0,0,0,5,0,0,0,2,0,2,0,25,0,0,0,1,0,0,0,1,0
letterato,0,0,0,0,0,1,1,1,3,2,3,0,1,0,0,0,0,0,0,2,2,1,2,2,0,0,0,1,0,5,0,6,1,0,5,0,0,6,6,1,0,0,10,0,5,0,15,1,0,0,0,2,4,0,0,0
amministratore,0,0,0,0,0,1,0,6,1,5,0,0,0,0,0,0,0,0,2,2,0,4,11,10,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,1,0,0,3,0,10,1,5,0,0,0,0,4,0,0,0,0
maggiordomo,0,64,0,0,0,11,0,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,1,0,0,21,11,0,0,0,6,0,5,8,0,0,0,1,0,0,0,6,0,0,0,36,2,0,0,0,0,0,0,0,0
ragioniere,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,6,7,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,5,1,0,0,0,0,0,0,0,0
famiglio,1,0,0,0,0,2,0,1,0,1,0,2,2,2,2,0,0,0,1,1,1,0,13,0,0,0,0,1,0,0,0,1,1,15,27,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
comandante,0,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,0,8,0,0,0,0,0,0,41,1,39,1,0,3,3,0,0,0,14,0,0,0,6,0,16,8,4,1,0,0,0,0
militare,0,0,8,0,0,1,2,1,0,1,0,1,3,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,1,0,1,5,0,3,0,0,3,2,0,0,0,0,0,1,0,2,0,2,5,0,0,0,0,0,0
canovaio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usciere,1,0,0,0,0,2,0,6,2,10,2,0,0,0,0,0,2,0,5,8,1,12,4,3,0,0,0,2,0,0,13,3,1,0,1,1,1,0,0,0,0,0,0,0,4,0,8,2,0,0,4,0,0,0,1,0
parrucchiere,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0
imbianchino,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portiere,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,1,9,1,4,1,4,1,0,3,15,0,1,3,1,1,1,2,0,0,0,0,0,0,0,6,0,0,0,1,19,0,6,0,2,0,1,0,0
marrone,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
banchiero,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0
cassiere,0,0,0,0,0,23,0,1,2,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,1,0,0,0
milionario,0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,5,1,0,0,0,0,0,0,0,0
ballerina,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,25,3,0,0,0,0,2,0,4,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,23,3,0,0,0,0,0,0,0,1
gioielliere,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
agente,0,0,0,0,0,7,4,2,0,13,41,1,1,4,11,0,1,0,2,10,1,0,1,0,5,0,1,33,0,1,0,4,7,1,1,1,2,0,1,1,0,0,13,0,13,1,20,3,8,7,3,8,0,0,0,0
stampatore,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tipografo,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
giardiniera,0,0,0,0,0,1,0,0,2,5,1,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
missionario,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
economista,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0
massaia,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,2,1,7,1,0,0,0,2,0,0,0,0,0,2,0,0
postiglione,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,1,0
locandiere,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
committente,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
assessore,0,0,0,0,0,1,0,0,0,14,7,0,0,0,0,0,0,0,2,0,1,1,19,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0
stalliere,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
campanaro,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mammana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
orafo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cuoco,13,6,0,0,0,0,6,0,1,11,1,0,0,0,0,0,0,0,5,4,6,0,16,12,1,1,4,54,0,11,2,19,3,0,3,2,0,0,3,0,7,2,40,1,1,0,13,8,6,1,0,0,0,3,0,0
inserviente,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
sacrestano,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiaccheraio,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantore,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0
scolaro,0,0,0,0,0,0,0,4,0,1,2,1,1,0,0,0,0,0,12,3,1,2,0,0,0,0,0,3,2,0,0,8,0,4,1,0,0,0,0,0,0,2,5,1,1,0,12,0,0,3,1,1,0,3,0,1
conservatore,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,1,6,0,4,0,0,0,0,0,0,0,0,0
carbonaro,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gondoliere,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,1,44,0,0,0,0,0,0,0,0,0
lavandaia,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
straccivendolo,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferravecchio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rigattiere,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
antiquario,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
barbiere,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,16,0,2,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,21,0,0,0,4,3,0,5,4,0,0,0,0,0,0,3,0,0
stiratore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
sarto,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,6,5,1,3,0,0,0,1,2,0,2,0,12,0,8,0,0,0,25,0,0,0,0,1,1,2,1,2,5,0,4,0,0,9,0,0,0
supplente,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
friggitore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arbitro,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,3,0,1,0,5,1,0,1,0,1,0,0,0,0
negoziante,0,0,0,0,0,0,0,3,4,3,1,3,18,0,0,0,1,0,6,3,4,0,0,3,0,6,0,2,0,0,0,3,0,0,0,1,2,0,0,0,0,1,3,0,0,2,11,0,0,0,0,4,0,0,1,0
rivenditore,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,6,0,1,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chitarrista,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mago,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,2,0,0,13,0,4,0,0,0,0,0,1,0,10,0,1,1,1,2,0,0,0,1,0,2,3,20,1,0,0,3,0,1,0,0,0,0,1,0,0
caffettiere,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pompiere,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0
muratore,1,0,2,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,12,2,0,3,3,2,0,3,0,8,0,0,0,1,1,1,6,0,0,1,4,0,0,3,1,0,0,0,11,0,0,2,0,0,0,0,0,0
falconiere,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necroforo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
becchino,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,4,2,0,0,0,0,3,0,0,2,0,1,0,0,1,0,6,0,0,1,0,0,0,0,6,1,0,2,0,0,0,0,0,2,0,0,0,0
intagliatore,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fotografo,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0
comico,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,1,1,0,0,1
marinaio,0,6,1,0,0,0,0,1,2,0,0,2,0,0,0,10,0,0,23,2,5,0,4,1,0,46,1,2,1,0,0,5,6,0,7,0,0,0,0,3,0,0,10,8,1,0,0,0,3,4,15,0,3,0,0,0
figurista,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commentatore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mimo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
cameriere,9,0,1,0,0,0,3,15,2,33,0,7,6,0,9,0,2,0,28,22,3,4,27,23,2,0,7,25,5,3,7,49,1,1,4,2,1,1,7,1,1,0,13,1,2,1,53,8,1,0,1,1,4,4,1,12
crestaia,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
falegname,0,0,8,0,0,0,0,0,1,13,0,1,3,0,1,0,0,0,2,0,1,0,2,0,4,0,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0
vetturale,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0
modista,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0
torero,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prefetto,0,0,0,0,0,0,0,1,4,14,0,0,0,0,0,0,0,0,4,9,0,0,15,8,0,0,2,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,10,0,46,0,0,0,7,0,1
contabile,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
balio,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prestigiatore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
grecista,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teologo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,2,0,0
istruttore,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
bovaro,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calzolaio,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,2,0,0,0,5,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,5,0,0
massaio,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macchinista,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
trebbiatore,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrettiere,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,4,1,0,7,3,1,3,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
buffone,0,0,1,0,0,0,0,0,4,4,4,1,1,0,0,0,0,0,2,1,0,0,6,1,0,0,0,2,0,0,1,1,4,3,1,0,0,2,0,0,0,0,8,0,0,0,1,0,0,1,0,2,0,1,0,0
carraio,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pecoraio,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sottoprefetto,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
bottaio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campaio,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boaro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gessaio,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boia,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,1,11,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
capraio,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
reggente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
