farmacista,http://www.sapere.it/enciclopedia/farmacista.html,farmacista: sm. e f. (pl. m. -i) [sec. XVIII; da farmacia]. Laureato in farmacia autorizzato a vendere medicinali o a prepararne secondo le prescrizioni mediche.
giornalista,http://www.sapere.it/enciclopedia/giornalista.html,giornalista: sm. e f. (pl. m. -i) [sec. XVIII; da giornale]. Chi esercita la professione del giornalismo. § In Italia i contratti nazionali di lavoro per giornalisti si preoccupano di tutelare la libertà di espressione e di pensiero del giornalista. La professione di...
chirurgo,http://www.sapere.it/enciclopedia/chirurgo.html,chirurgo: sm. (pl. -gi o -ghi) [sec. XV; dal greco			cheirurgós; tramite il latino tardo chirurgus].
ciabattino,http://www.sapere.it/enciclopedia/ciabattino.html,ciabattino: sm. [sec. XIV; da ciabatta]. Chi fabbrica ciabatte o scarpe; chi ripara e rappezza scarpe. Fig.; chi in genere esercita male e sciattamente il proprio mestiere.
balìa,http://www.sapere.it/enciclopedia/bal%C3%ACa.html,balìa: sf. [sec. XIII; dall'ant. francese			baillie].
chirurgo,http://www.sapere.it/enciclopedia/chirurgo.html,chirurgo: sm. (pl. -gi o -ghi) [sec. XV; dal greco			cheirurgós; tramite il latino tardo chirurgus].
mercante,http://www.sapere.it/enciclopedia/mercante.html,mercante: sm. [sec. XIII; latino mercans-antis; ppr. di mercāri; far commerci].
contadino,http://www.sapere.it/enciclopedia/contadino.html,contadino: sm. e agg. [sec. XIV; da contado].
dentista,http://www.sapere.it/enciclopedia/dentista.html,dentista: sm. e f. (pl. m. -i) [sec. XVIII; dal francese			dentiste]. Medico chirurgo specializzato in odontoiatria; odontoiatra.
jockey,http://www.sapere.it/enciclopedia/jockey.html,jockey: s. inglese (propr. dim. familiare scozzese di John; Giovanni) usato in italiano come sm. Fantino (di cavalli da corsa). § Jockey Club; associazione che si propone di organizzare e incoraggiare le corse al galoppo. In Italia esiste dal 1881.
