File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Description
Aleramo-Sibilla_Una donna_1921.txt,rappresentante,1,it,http://www.wikidata.org/entity/Q994779,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,romanziere,2,it,http://www.wikidata.org/entity/Q6625963,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,autore di romanzi e/o racconti
Aleramo-Sibilla_Una donna_1921.txt,scrittrice,1,it,http://www.wikidata.org/entity/Q381353,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,corrispondente,1,it,http://www.wikidata.org/entity/Q3589290,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,autore di lettere
Aleramo-Sibilla_Una donna_1921.txt,scienziato,4,it,http://www.wikidata.org/entity/Q901,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che è esperta in un campo della scienza
Aleramo-Sibilla_Una donna_1921.txt,psicologo,1,it,http://www.wikidata.org/entity/Q212980,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,professionista sanitario che studia; diagnostica e tratta i processi mentali; comportamentali; emotivi e relazionali; sia sani che patologici
Aleramo-Sibilla_Una donna_1921.txt,giornalista,3,it,http://www.wikidata.org/entity/Q1930187,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,colui che si occupa di scoprire; analizzare; descrivere e scegliere notizie
Aleramo-Sibilla_Una donna_1921.txt,direttore,4,it,http://www.wikidata.org/entity/Q1162163,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,ruolo di comando in un'impresa; in un'organizzazione o un'istituzione
Aleramo-Sibilla_Una donna_1921.txt,editore,2,it,http://www.wikidata.org/entity/Q2516866,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che si occupa di pubblicare libri
Aleramo-Sibilla_Una donna_1921.txt,attore,4,it,http://www.wikidata.org/entity/Q33999,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,professione
Aleramo-Sibilla_Una donna_1921.txt,modello,1,it,http://www.wikidata.org/entity/Q4610556,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,professione
Aleramo-Sibilla_Una donna_1921.txt,funzionario,1,it,http://www.wikidata.org/entity/Q212238,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona titolare di un ufficio nell'ambito di un ente pubblico
Aleramo-Sibilla_Una donna_1921.txt,interprete,1,it,http://www.wikidata.org/entity/Q11085831,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che traduce oralmente da una lingua di partenza verso una lingua d'arrivo
Aleramo-Sibilla_Una donna_1921.txt,scultore,1,it,http://www.wikidata.org/entity/Q1281618,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,artista che pratica l'arte della scultura
Aleramo-Sibilla_Una donna_1921.txt,profeta,3,it,http://www.wikidata.org/entity/Q42857,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,causidico,1,it,http://www.wikidata.org/entity/Q19365766,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,redattore,1,it,http://www.wikidata.org/entity/Q876864,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,disegnatore,6,it,http://www.wikidata.org/entity/Q15296811,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,colui che esegue disegni professionalmente
Aleramo-Sibilla_Una donna_1921.txt,pastore,1,it,http://www.wikidata.org/entity/Q81710,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che guida e si prende cura di un gregge di pecore o altri animali
Aleramo-Sibilla_Una donna_1921.txt,artista,2,it,http://www.wikidata.org/entity/Q483501,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che crea; pratica o dimostra qualsiasi arte
Aleramo-Sibilla_Una donna_1921.txt,attrice,1,it,http://www.wikidata.org/entity/Q21169216,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,professione
Aleramo-Sibilla_Una donna_1921.txt,fisiologo,3,it,http://www.wikidata.org/entity/Q2055046,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,scienziato che studia il funzionamento degli organismi viventi
Aleramo-Sibilla_Una donna_1921.txt,deputato,1,it,http://www.wikidata.org/entity/Q1055894,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,membro di una assemblea legislativa
Aleramo-Sibilla_Una donna_1921.txt,poeta,7,it,http://www.wikidata.org/entity/Q49757,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,scrittore di poesie
Aleramo-Sibilla_Una donna_1921.txt,poeta,7,vec,http://www.wikidata.org/entity/Q49757,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
Aleramo-Sibilla_Una donna_1921.txt,inviato,1,it,http://www.wikidata.org/entity/Q42909,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,giornalista incaricato di un particolare evento
Aleramo-Sibilla_Una donna_1921.txt,archeologo,1,it,http://www.wikidata.org/entity/Q3621491,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,professionista qualificato in una delle branche dell'archeologia
Aleramo-Sibilla_Una donna_1921.txt,regina,1,it,http://www.wikidata.org/entity/Q16511993,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,monarca di genere femminile
Aleramo-Sibilla_Una donna_1921.txt,educatore,1,it,http://www.wikidata.org/entity/Q974144,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona dedita all'educazione
Aleramo-Sibilla_Una donna_1921.txt,filosofo,1,it,http://www.wikidata.org/entity/Q4964182,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,persona che si occupa di filosofia
Aleramo-Sibilla_Una donna_1921.txt,precettore,1,it,http://www.wikidata.org/entity/Q609016,wikidata,profession,Aleramo Sibilla,Una donna,f,1921,1910_1920,
